video_id,url,title,channel_name,published_at,view_count,persons_found,total_persons
DA7xBLwjnLU,https://youtu.be/DA7xBLwjnLU,"""I Didn’t STORM Anything!"" Jacob Chansley vs Capitol Riot Cop | Feat Victor Davis Hanson",Piers Morgan Uncensored,2025-01-23T20:00:15Z,1169106,"Donald Trump,Joe Biden",2
GPxSVxYjM0I,https://youtu.be/GPxSVxYjM0I,"""MASS PSYCHOSIS"" Woke Bishop, Elon Musk Salute & Jan 6 Pardons",Piers Morgan Uncensored,2025-01-22T21:02:48Z,1265387,"Donald Trump,Elon Musk",2
GOf6QsKkxn0,https://youtu.be/GOf6QsKkxn0,“On A MISSION!” President Trump's Day One Executive Orders And Pardons,Piers Morgan Uncensored,2025-01-21T20:00:08Z,1139622,"Donald Trump,Ted Cruz",2
2g2QFitAFA8,https://youtu.be/2g2QFitAFA8,"“Global SCANDAL!” Mehdi Hasan & Gad Saad On Grooming Gangs, Tommy Robinson & Elon Musk",Piers Morgan Uncensored,2025-01-09T20:00:01Z,1141122,"Elon Musk,Mark Zuckerberg",2
MoRx55G0LdE,https://youtu.be/MoRx55G0LdE,“Communist SHILL!” Justin Trudeau Resigns + Debate On Elon Musk & Tommy Robinson,Piers Morgan Uncensored,2025-01-06T20:10:09Z,1163132,"Elon Musk,Justin Trudeau",2
e2KYFqKahxY,https://youtu.be/e2KYFqKahxY,"“I Don't Want This Species To Fall Off a Cliff” Chris Williamson On Donald Trump, Andrew Tate & More",Piers Morgan Uncensored,2024-12-30T20:00:19Z,769328,"Donald Trump,Elon Musk",2
2GgjqZtzfGw,https://youtu.be/2GgjqZtzfGw,"“You REAP What You SOW!” MEGA PANEL On Assad, Fauci & Jay-Z",Piers Morgan Uncensored,2024-12-09T20:25:36Z,1445762,"Donald Trump,Joe Biden",2
MkEZXp0GJe8,https://youtu.be/MkEZXp0GJe8,“Dems Made A Deal With The DEVIL!” Ana Kasparian SLAMS Her Old Party Feat. Victor Davis Hanson,Piers Morgan Uncensored,2024-11-27T21:00:13Z,2821423,"Donald Trump,Elon Musk",2
cQobf1ePWAA,https://youtu.be/cQobf1ePWAA,“NO ONE CARES!” America TURNS On Anti-Trump Celebrities! Feat Nerdrotic & Critical Drinker,Piers Morgan Uncensored,2024-11-15T19:00:20Z,3709051,"George Clooney,Kamala Harris",2
5glgvwuDoZo,https://youtu.be/5glgvwuDoZo,“THAT Is Racist!” Candace Owens Calls Out Democrat Hypocrisy,Piers Morgan Uncensored,2024-11-08T19:00:02Z,2766465,"Barack Obama,Donald Trump",2
mIDLJnKesQM,https://youtu.be/mIDLJnKesQM,"""Total Electoral BLOODBATH"" Donald Trump DEFEATS Kamala Harris!",Piers Morgan Uncensored,2024-11-06T21:12:43Z,5091936,"Donald Trump,Kamala Harris",2
Ff-5B7iHXqc,https://youtu.be/Ff-5B7iHXqc,“I Requested 25 Times To Speak To Kamala!” Dr Phil Trump Speech Was ‘Act of REBELLION’,Piers Morgan Uncensored,2024-11-05T19:00:09Z,1075520,"Donald Trump,Kamala Harris",2
T72yhJNxdXM,https://youtu.be/T72yhJNxdXM,“They Have WOKE RABIES!” Trump vs Harris Election Debate GETS PERSONAL!,Piers Morgan Uncensored,2024-11-04T20:53:13Z,740867,"Donald Trump,Kamala Harris",2
MMn5_KldpKg,https://youtu.be/MMn5_KldpKg,"""Complete Clean Sweep"" Election Special Feat. Tim Pool, Zachary Levi & Kevin McCarthy",Piers Morgan Uncensored,2024-10-29T20:15:01Z,935916,"Donald Trump,Kamala Harris",2
H_ngIup8oYU,https://youtu.be/H_ngIup8oYU,“A WIN Across The Board!” Donald Trump’s McDonald’s Shift A Genius Move?,Piers Morgan Uncensored,2024-10-21T21:30:02Z,780883,"Donald Trump,Kamala Harris",2
Rswc55kzvIk,https://youtu.be/Rswc55kzvIk,“It Will Be Won With MEN” Identity Politics In The US Election Feat Tim Pool,Piers Morgan Uncensored,2024-10-15T20:31:20Z,1073077,"Donald Trump,Kamala Harris",2
uk0aY38dQvI,https://youtu.be/uk0aY38dQvI,"“Trump Wins On EVERY Metric” Dan Crenshaw vs Tim Miller On Harris, Trump & More",Piers Morgan Uncensored,2024-10-09T19:26:22Z,804097,"Donald Trump,Kamala Harris",2
Qo_uGb95hic,https://youtu.be/Qo_uGb95hic,"""I Dispute EVERYTHING Israel Says"" Piers Morgan vs Mehdi Hasan",Piers Morgan Uncensored,2024-09-26T19:00:28Z,3162569,"Donald Trump,Kamala Harris",2
VV5kZCF8O20,https://youtu.be/VV5kZCF8O20,"""Biden Is NOT In Charge!"" Uncensored vs The View on Trump, Pelosi & More",Piers Morgan Uncensored,2024-09-25T21:00:31Z,764986,"Joe Biden,Nancy Pelosi",2
0EOI2oCL_AM,https://youtu.be/0EOI2oCL_AM,“Under SIEGE” Second Assassination Attempt Made On Donald Trump,Piers Morgan Uncensored,2024-09-16T19:06:36Z,1588809,"Donald Trump,Taylor Swift",2
knlq23eaWnI,https://youtu.be/knlq23eaWnI,"""Kamala Did NOT Win!"" Bill O'Reilly & Panel  Debate On Trump vs Harris",Piers Morgan Uncensored,2024-09-12T18:00:24Z,1412716,"Donald Trump,Taylor Swift",2
riqWwAp3Dcw,https://youtu.be/riqWwAp3Dcw,"""Most Absurd Interview EVER!"" Battle Of The Campaign Managers On Trump-Harris Debate",Piers Morgan Uncensored,2024-09-05T18:00:34Z,400393,"Donald Trump,Kamala Harris",2
r7hb7TUfvZU,https://youtu.be/r7hb7TUfvZU,"""Trump Is FEARED"" and ""Kamala ISN’T Presidential"" | Vincent Oshana x Cenk Uygur x Scaramucci",Piers Morgan Uncensored,2024-09-02T21:45:02Z,925210,"Donald Trump,Kamala Harris",2
j30xbu-zpR0,https://youtu.be/j30xbu-zpR0,Piers Morgan Lists Barack Obama's Failures,Piers Morgan Uncensored,2024-08-12T17:00:27Z,211891,"Barack Obama,Donald Trump",2
UxAq8U4zpvk,https://youtu.be/UxAq8U4zpvk,“MAJOR Mistake” Kamala Harris Picks ‘Radical’ Liberal Tim Walz For VP,Piers Morgan Uncensored,2024-08-06T20:25:03Z,1600204,"Kamala Harris,Tim Walz",2
jKSFUGZdsMs,https://youtu.be/jKSFUGZdsMs,"""GASLIGHTING America"" US Election With Nancy Mace, Harry Sisson & More",Piers Morgan Uncensored,2024-07-25T18:36:08Z,1634199,"Donald Trump,Kamala Harris",2
9OGI8QvuIxg,https://youtu.be/9OGI8QvuIxg,“Half An Inch From CIVIL WAR” Patrick Bet-David x Kari Lake | Trump,Piers Morgan Uncensored,2024-07-18T19:00:10Z,2622063,"Donald Trump,Hillary Clinton",2
iXnQrN2DJz4,https://youtu.be/iXnQrN2DJz4,“Is Trump The New Hitler? NO” Piers Morgan vs Mehdi Hasan | RNC Debate,Piers Morgan Uncensored,2024-07-17T18:53:42Z,2007810,"Donald Trump,Joe Biden",2
gt_CipOPPs0,https://youtu.be/gt_CipOPPs0,"""INHUMAN!"" Piers Morgan vs Destiny On Trump Shooting",Piers Morgan Uncensored,2024-07-16T19:56:23Z,2944547,"Donald Trump,Elon Musk",2
djgdjer0jOw,https://youtu.be/djgdjer0jOw,"""I'm Not Antisemitic” Roger Waters vs Piers Morgan On Israel-Palestine & More",Piers Morgan Uncensored,2024-07-02T19:00:31Z,2394749,"Julian Assange,Keir Starmer",2
3oxQv0skHc4,https://youtu.be/3oxQv0skHc4,"Piers Morgan vs Nick Kyrgios | On Injury, Andrew Tate Backlash, Djokovic & More",Piers Morgan Uncensored,2024-07-01T19:00:05Z,290289,"Donald Trump,Novak Djokovic",2
rLwsIRdzTuc,https://youtu.be/rLwsIRdzTuc,"RFK Jr. vs Piers Morgan | On Gaza Ceasefire, Trump And Fears For His Safety",Piers Morgan Uncensored,2024-06-13T19:00:25Z,590169,"Donald Trump,Joe Biden",2
UQxNSV32Zkc,https://youtu.be/UQxNSV32Zkc,"Candace Owens vs Piers Morgan On Daily Wire, Israel, Kanye & More",Piers Morgan Uncensored,2024-06-12T20:20:00Z,2168662,"Kanye West,Taylor Swift",2
qktc4-9mXXc,https://youtu.be/qktc4-9mXXc,Kevin Spacey Breaks Down As He Faces Debt Of MILLIONS,Piers Morgan Uncensored,2024-06-11T19:00:06Z,3081086,"Elton John,King Charles",2
UnlkOipygxU,https://youtu.be/UnlkOipygxU,'Hunter Hasn't Met His Daughter' | Biden Baby Mother Bombshell Revelations,Piers Morgan Uncensored,2024-06-06T19:00:24Z,675537,"Hunter Biden,Joe Biden",2
1-_B_hWFZWI,https://youtu.be/1-_B_hWFZWI,“You’re Accusing Me Of Fascism!” Trump Verdict Debate Gets Personal,Piers Morgan Uncensored,2024-06-03T21:00:01Z,2541082,"Bill Clinton,Donald Trump",2
RHl9Fklhj-w,https://youtu.be/RHl9Fklhj-w,'Trump Has Been Martyred!' Destiny vs Benny Johnson vs Dave Smith,Piers Morgan Uncensored,2024-04-25T19:00:18Z,829069,"Donald Trump,Tucker Carlson",2
oLyUPes01lU,https://youtu.be/oLyUPes01lU,"'A Real Scandal' | Debate On Baltimore Bridge Disaster, Donald Trump, Meghan Markle And More",Piers Morgan Uncensored,2024-03-28T19:00:18Z,564022,"Donald Trump,Kate Middleton",2
tx6UQwVLcdg,https://youtu.be/tx6UQwVLcdg,Kate Middleton Cancer: Piers Morgan Reacts With Sarah Hewson,Piers Morgan Uncensored,2024-03-22T21:05:20Z,853275,"Kate Middleton,King Charles",2
7R4xMxOJLmk,https://youtu.be/7R4xMxOJLmk,"""This is NOT The Way To Defeat Hamas"" Piers Morgan vs Mehdi Hasan",Piers Morgan Uncensored,2024-03-12T22:00:03Z,1737518,"Donald Trump,Joe Biden",2
Ckbc1ORrr28,https://youtu.be/Ckbc1ORrr28,Are The Oscars FINISHED? | Nerdrotic And The Critical Drinker With Piers Morgan,Piers Morgan Uncensored,2024-03-11T22:00:05Z,1008380,"Donald Trump,Jimmy Kimmel",2
1ch0y1TByHU,https://youtu.be/1ch0y1TByHU,"Piers Morgan BREAKS The Internet! | Cristiano Ronaldo, Andrew Tate & More",Piers Morgan Uncensored,2024-03-03T18:00:02Z,103474,"Cristiano Ronaldo,Jordan Peterson",2
4GqGCjSANWg,https://youtu.be/4GqGCjSANWg,"Piers Morgan vs John Mearsheimer | On Putin, Israel-Hamas And More",Piers Morgan Uncensored,2024-02-27T20:00:02Z,1361076,"Julian Assange,Tucker Carlson",2
v2fo_HvcDoY,https://youtu.be/v2fo_HvcDoY,"Destiny vs Piers Morgan | On Trump, Biden, Israel-Hamas And More",Piers Morgan Uncensored,2024-02-26T22:00:19Z,889136,"Donald Trump,Joe Biden",2
Z6vIh1_PXyI,https://youtu.be/Z6vIh1_PXyI,"Werner Herzog vs Piers Morgan | On Putin, Hollywood Cancel Culture And More",Piers Morgan Uncensored,2024-02-23T17:00:25Z,332909,"Elon Musk,Vladmir Putin",2
Oc8omXGZDnQ,https://youtu.be/Oc8omXGZDnQ,"""It's All To Get ATTENTION!"" Prince Harry Flies To UK To Visit Sick King Charles",Piers Morgan Uncensored,2024-02-06T21:34:31Z,424434,"King Charles,Queen Camilla",2
1ZK_8a1D4XM,https://youtu.be/1ZK_8a1D4XM,"Piers Morgan vs Rishi Sunak Round 2 | Prime Minister Discusses Israel-Hamas War, NHS, Rwanda & More",Piers Morgan Uncensored,2024-02-05T14:00:09Z,545387,"Benjamin Netanyahu,Keir Starmer",2
lWErtp18-cM,https://youtu.be/lWErtp18-cM,"Piers Morgan Interviews REAL Wolf Of Wall Street Jordan Belfort On Margot Robbie, Trump And More",Piers Morgan Uncensored,2024-01-30T21:00:31Z,473453,"Margot Robbie,Martin Scorsese",2
TfkkCxoDK_w,https://youtu.be/TfkkCxoDK_w,Jay Leno's Garage: Piers Morgan Shows Leno HIS Car After Taking Tour,Piers Morgan Uncensored,2024-01-26T16:00:16Z,1024837,"Elon Musk,Taylor Swift",2
5iQEEYHxFbs,https://youtu.be/5iQEEYHxFbs,Charlamagne Tha God Tells Piers Morgan He Thinks Donald Trump Will Win Election,Piers Morgan Uncensored,2024-01-19T16:47:18Z,561219,"Donald Trump,Joe Biden",2
2YCUuuKIvAU,https://youtu.be/2YCUuuKIvAU,King Charles Treated With WHAT? Piers Morgan Discusses Royal Hospitalisations,Piers Morgan Uncensored,2024-01-17T21:33:06Z,218047,"Kate Middleton,King Charles",2
fIvU-haVa-E,https://youtu.be/fIvU-haVa-E,Piers Morgan vs Anthony Weiner | Is His Sexting Scandal To Blame For Donald Trump's Presidency?,Piers Morgan Uncensored,2024-01-16T21:00:17Z,193153,"Donald Trump,Hillary Clinton",2
0yF5D7y6hqM,https://youtu.be/0yF5D7y6hqM,"Piers Morgan's US Election Debate | ""Donald Trump Is Going To Win BIG""",Piers Morgan Uncensored,2024-01-16T17:00:02Z,118604,"Donald Trump,Joe Biden",2
-wnwSrBIxKo,https://youtu.be/-wnwSrBIxKo,Piers Morgan vs Jeffrey Epstein's Brother | 'He Stopped Hanging Out With 'Crook' Donald Trump',Piers Morgan Uncensored,2024-01-09T21:22:13Z,431868,"Bill Clinton,Donald Trump",2
8MGzU-FgRwE,https://youtu.be/8MGzU-FgRwE,"""Jewish Space Lasers? WHAT!?"" Piers Morgan SLAMS Marjorie Taylor Greene's Conspiracy Theory",Piers Morgan Uncensored,2023-11-14T21:24:15Z,1564019,"Donald Trump,Marjorie Taylor Greene",2
ukxoW9cLbTE,https://youtu.be/ukxoW9cLbTE,"""Hamas DON'T Want Peace!"" Piers Morgan Debates His Interview With Israeli President Isaac Herzog",Piers Morgan Uncensored,2023-11-07T16:08:53Z,685033,"Angelina Jolie,Isaac Herzog",2
J-6ZnQEwO-8,https://youtu.be/J-6ZnQEwO-8,Piers Morgan vs Israeli President Isaac Herzog | Full Interview On Israel-Hamas War,Piers Morgan Uncensored,2023-11-06T21:00:17Z,700721,"Angelina Jolie,Isaac Herzog",2
kv8dmelNRk8,https://youtu.be/kv8dmelNRk8,Piers Morgan vs Jordan Peterson on Israel-Hamas War And His 'Give 'Em Hell' Tweet,Piers Morgan Uncensored,2023-10-31T21:00:22Z,2724848,"Benjamin Netanyahu,Jordan Peterson",2
Y-i2mJM4xm8,https://youtu.be/Y-i2mJM4xm8,"Piers Morgan vs Vivek Ramaswamy on Israel-Hamas War: ""You Would Get American Hostages Only?""",Piers Morgan Uncensored,2023-10-30T21:00:17Z,2017926,"Donald Trump,Vivek Ramaswamy",2
bWcHrjm7Ako,https://youtu.be/bWcHrjm7Ako,Piers Morgan vs Jordan Peterson | The Full Interview #2,Piers Morgan Uncensored,2023-10-03T20:00:10Z,1905849,"Jordan Peterson,Justin Trudeau",2
edhknTTq7bM,https://youtu.be/edhknTTq7bM,Piers Morgan vs Dana White | The Full Interview,Piers Morgan Uncensored,2023-09-14T20:00:10Z,3333110,"Dana White,Donald Trump",2
KnbikqYEL-c,https://youtu.be/KnbikqYEL-c,"""I Hope Trump's My Adviser!"" Vivek Ramaswamy On Wanting Donald Trump Behind Him",Piers Morgan Uncensored,2023-09-05T09:11:51Z,298921,"Donald Trump,Vivek Ramaswamy",2
Z8MyPsKOUUE,https://youtu.be/Z8MyPsKOUUE,Piers Morgan vs Sadiq Khan | The Full Interview,Piers Morgan Uncensored,2023-09-04T20:46:58Z,495708,"Donald Trump,Sadiq Khan",2
0eRxTcJd0Jc,https://youtu.be/0eRxTcJd0Jc,"""Am I Next?"" Piers Morgan CALLS Coutts Bank To Ask Why They Banned Nigel Farage",Piers Morgan Uncensored,2023-07-20T16:00:02Z,244265,"Donald Trump,Nigel Farage",2
uuJCFT7JLq0,https://youtu.be/uuJCFT7JLq0,"""I'd Kick Trump's ASS!"" Chris Christie vs Piers Morgan | The Full Interview",Piers Morgan Uncensored,2023-07-13T19:45:01Z,363054,"Chris Christie,Donald Trump",2
-n4r9ub87dY,https://youtu.be/-n4r9ub87dY,"""You DON'T Know That!"" Piers Morgan Challenges Kari Lake For Saying Donald Trump Is Innocent",Piers Morgan Uncensored,2023-06-13T20:25:51Z,534359,"Donald Trump,Joe Biden",2
efDsp1Ge6Oo,https://youtu.be/efDsp1Ge6Oo,Piers Morgan SLAMS Politician's Answer To 'What Is A Woman?',Piers Morgan Uncensored,2023-05-24T16:30:17Z,363204,"Ed Davey,Keir Starmer",2
Nzij1LDo2x0,https://youtu.be/Nzij1LDo2x0,"""Men Can Have A 9-Inch P**** And Be A Woman!"" Gad Saad On Gender Identity",Piers Morgan Uncensored,2023-05-15T20:21:37Z,437095,"Cristiano Ronaldo,Lionel Messi",2
UYfdLVfG6Po,https://youtu.be/UYfdLVfG6Po,"""America's The Laughing Stock!"" Piers Morgan On Donald Trump vs Joe Biden",Piers Morgan Uncensored,2023-05-15T16:00:17Z,160672,"Donald Trump,Joe Biden",2
1zme8jkQZ1U,https://youtu.be/1zme8jkQZ1U,Piers Morgan vs Kari Lake | The Full Interview,Piers Morgan Uncensored,2023-05-08T20:54:17Z,543611,"Donald Trump,King Charles",2
rVXnD0JPnUA,https://youtu.be/rVXnD0JPnUA,Piers Morgan vs Anthony Albanese | The Full Interview,Piers Morgan Uncensored,2023-05-03T12:29:39Z,160092,"Anthony Albanese,Donald Trump",2
4SFHV75P3S4,https://youtu.be/4SFHV75P3S4,Piers Morgan vs Bill Maher | The Full Interview,Piers Morgan Uncensored,2023-04-17T20:00:02Z,1718204,"Donald Trump,Joe Biden",2
lNn1uGN5wKQ,https://youtu.be/lNn1uGN5wKQ,How Stormy Daniels Responded To Donald Trump Calling Her 'Horseface',Piers Morgan Uncensored,2023-04-08T14:00:23Z,141610,"Donald Trump,Stormy Daniels",2
Xj_YlLKSYi8,https://youtu.be/Xj_YlLKSYi8,Piers Morgan vs Stormy Daniels | The Full Interview,Piers Morgan Uncensored,2023-04-06T20:30:02Z,898989,"Donald Trump,Stormy Daniels",2
3k9TjNRfjNE,https://youtu.be/3k9TjNRfjNE,Stormy Daniels Tells Piers Morgan Whether She Thinks Donald Trump Deserves Jail,Piers Morgan Uncensored,2023-04-06T15:00:02Z,421105,"Donald Trump,Stormy Daniels",2
lwQSXUf1csQ,https://youtu.be/lwQSXUf1csQ,Piers Morgan Says He Doesn't Care About 'Digital Blackface' Memes,Piers Morgan Uncensored,2023-03-31T14:31:02Z,661444,"Michael Jordan,Will Smith",2
hDEWmtFJg50,https://youtu.be/hDEWmtFJg50,LIVE: Donald Trump Indictment And Boris Johnson Lies | Piers Morgan Uncensored | 22-Mar-23,Piers Morgan Uncensored,2023-03-22T21:09:56Z,106013,"Boris Johnson,Donald Trump",2
OtWvbRhcSkU,https://youtu.be/OtWvbRhcSkU,Vivek Ramaswamy's Message For Donald Trump Ahead Of The 2024 Elections,Piers Morgan Uncensored,2023-02-28T15:41:00Z,284457,"Donald Trump,Vivek Ramaswamy",2
I6wrn09T30I,https://youtu.be/I6wrn09T30I,"""WHERE Were Your BALLS?"" Jake Tapper Interview + Biden Cover-Up Debate",Piers Morgan Uncensored,2025-05-26T19:30:18Z,270488,Joe Biden,1
CwOUMUyqLnY,https://youtu.be/CwOUMUyqLnY,‘MASSIVE Cover-Up!’ Joe Biden Cancer Diagnosis + Gaza Debate Goes WILD,Piers Morgan Uncensored,2025-05-19T20:30:04Z,453605,Joe Biden,1
pDARB3lQFe0,https://youtu.be/pDARB3lQFe0,"""NOT A Strong Case!"" Lawyer Says Diddy Will Walk + Tony Buzbee Interview",Piers Morgan Uncensored,2025-05-19T17:26:36Z,1155392,Johnny Depp,1
JFBTccfWeB4,https://youtu.be/JFBTccfWeB4,‘Piece Of SH*T!’ Andrew Wilson & His Wife Go To WAR With Feminist,Piers Morgan Uncensored,2025-05-16T18:00:17Z,742393,Karoline Leavitt,1
lI4-yLLxsbM,https://youtu.be/lI4-yLLxsbM,“It's NOT True!” Prince Andrew Confidant BACKTRACKS After Saying He Slept With Minors,Piers Morgan Uncensored,2025-05-14T18:00:48Z,247888,Joe Biden,1
LEKjCeHr0NU,https://youtu.be/LEKjCeHr0NU,"""Exporting TERRORISM!"" India-Pakistan Debate With Ranveer Allahbadia & Hina Khar",Piers Morgan Uncensored,2025-05-12T17:51:12Z,2846159,Marco Rubio,1
BzgVo8i6CFM,https://youtu.be/BzgVo8i6CFM,Piers Morgan CHALLENGES Kanye West To Come To His Studios,Piers Morgan Uncensored,2025-05-09T19:00:09Z,102995,Kanye West,1
ImyTXp6Frn4,https://youtu.be/ImyTXp6Frn4,“COWARD!” Kanye West / Ye WALKS OUT On Piers Morgan Interview | With Sneako,Piers Morgan Uncensored,2025-05-06T20:00:26Z,1631761,Kanye West,1
LHDe-H__DBk,https://youtu.be/LHDe-H__DBk,“Emotional CON ARTIST” Prince Harry’s Security Rant Targets King Charles,Piers Morgan Uncensored,2025-05-05T19:09:56Z,1077446,King Charles,1
uHgEuMsdr2E,https://youtu.be/uHgEuMsdr2E,“China Want To Take Us OUT!” Trump Tariffs: A Method To The Madness? With Victor Davis Hanson,Piers Morgan Uncensored,2025-04-09T19:28:53Z,1011684,Donald Trump,1
px7VL8Pa2bM,https://youtu.be/px7VL8Pa2bM,“Why Don’t You Just Sell Ice Cream?!” Piers Morgan GRILLS Ben & Jerry’s Founder + Snow White FLOPS!,Piers Morgan Uncensored,2025-03-21T19:00:44Z,625762,Joe Biden,1
5tfA9dGOwlY,https://youtu.be/5tfA9dGOwlY,"""There's A BOMBSHELL!"" Trump Releases JFK Files, CIA 'Involvement' & Oswald Silenced",Piers Morgan Uncensored,2025-03-20T19:00:04Z,1126486,Donald Trump,1
pTdg02g3394,https://youtu.be/pTdg02g3394,"""STOP Blaming Israel!"" Rabbi Shmuley Debates Gaza With Pro-Palestinians",Piers Morgan Uncensored,2025-03-11T20:00:35Z,646304,Donald Trump,1
37fv1K8DFmw,https://youtu.be/37fv1K8DFmw,"""He's INNOCENT!"" MAGA Clash Over Andrew Tate | With Michael Franzese",Piers Morgan Uncensored,2025-03-10T22:30:00Z,616800,Donald Trump,1
bxQSJTk8v00,https://youtu.be/bxQSJTk8v00,"""DONE Funding This War!” MAGA vs Ukraine | Plus Meghan Markle Show Slammed",Piers Morgan Uncensored,2025-03-06T20:00:31Z,692167,Donald Trump,1
pNUpxH99Wnc,https://youtu.be/pNUpxH99Wnc,"“UTTERLY Reprehensible!"" Democrats Protest Trump Speech + Brian Glenn on Zelensky Suit 'Ambush'",Piers Morgan Uncensored,2025-03-05T20:00:35Z,895516,Donald Trump,1
jdCc-mhoZXs,https://youtu.be/jdCc-mhoZXs,"""Rapidly Growing BLOODBATH!"" Can Trump Still Bring Peace? Feat Jeffrey Sachs vs Francis Fukuyama",Piers Morgan Uncensored,2025-03-04T20:00:26Z,1096420,Donald Trump,1
8Oxmw-SvSpI,https://youtu.be/8Oxmw-SvSpI,"""Complete LUNATICS!"" Trump Trans Ban | Riley Gaines vs Blossom + Lord Coe",Piers Morgan Uncensored,2025-02-20T20:00:05Z,1047304,Donald Trump,1
ZhZ6YoLFb7w,https://youtu.be/ZhZ6YoLFb7w,“Putin’s B*TCH!” Trump Brands Zelensky a ‘Dictator’,Piers Morgan Uncensored,2025-02-19T20:16:43Z,877165,Donald Trump,1
cHLaZ5Ckhp0,https://youtu.be/cHLaZ5Ckhp0,“EXACTLY What I Voted For!” Elon Musk Crisis & Tulsi Gabbard Confirmed,Piers Morgan Uncensored,2025-02-12T20:27:06Z,912293,Elon Musk,1
TwXHXHRTK-M,https://youtu.be/TwXHXHRTK-M,Can America Handle The TRUTH? Trump USAID Cuts With Eric Weinstein,Piers Morgan Uncensored,2025-02-11T20:00:20Z,1196580,Donald Trump,1
PqReoPJfFwA,https://youtu.be/PqReoPJfFwA,"“Trump Is NOT a Warmonger"" John Mearsheimer On Gaza, Russia & More",Piers Morgan Uncensored,2025-01-31T19:00:16Z,701807,Donald Trump,1
TlAbPkMlNOU,https://youtu.be/TlAbPkMlNOU,“NOT A Lone Gunman” Trump Declassifies JFK Files - Was It a Mob Job? With Michael Franzese,Piers Morgan Uncensored,2025-01-28T20:00:13Z,2959681,Donald Trump,1
3oVQXO1quC4,https://youtu.be/3oVQXO1quC4,“You Sound INSANE!” Cenk Uygur vs Andrew Wilson On Trump Pardons & More,Piers Morgan Uncensored,2025-01-24T19:00:02Z,1666152,Elon Musk,1
qz7S3ifgYtI,https://youtu.be/qz7S3ifgYtI,"“The Age of MAGA” Trump Sworn In At Inauguration, Biden Issues Pardons",Piers Morgan Uncensored,2025-01-20T21:55:25Z,1808231,Donald Trump,1
y_lTmyxQhvw,https://youtu.be/y_lTmyxQhvw,“It's CHILD ABUSE!” US House School Sports Trans Ban Debate With Tomi Lahren & Eli Erlick,Piers Morgan Uncensored,2025-01-17T19:00:44Z,815500,Mike Johnson,1
3bhq9EK4xXE,https://youtu.be/3bhq9EK4xXE,"""You're A Complete HALFWIT!"" Piers Morgan Furiously CLASHES With Guest On Israel-Hamas Ceasefire",Piers Morgan Uncensored,2025-01-16T20:00:04Z,871891,Joe Biden,1
2pNpjFUaHhs,https://youtu.be/2pNpjFUaHhs,"“WOEFULLY Incompetent” LA Wildfires, Gavin Newsom Crisis and DEI",Piers Morgan Uncensored,2025-01-13T21:01:45Z,1458706,Gavin Newsom,1
pWY-Js_-wdI,https://youtu.be/pWY-Js_-wdI,"""GOT To Be A COVER-UP!” Donald Trump Slams Drone Invasion, Claims ""Golden Age""",Piers Morgan Uncensored,2024-12-16T21:07:44Z,1030174,Donald Trump,1
2PbqHOS6oC8,https://youtu.be/2PbqHOS6oC8,“It’s HAPPENING!” UFC’s Tom Aspinall Calls Out Jon Jones,Piers Morgan Uncensored,2024-12-13T19:00:02Z,638474,Dana White,1
ST2MOe3i8I4,https://youtu.be/ST2MOe3i8I4,"""SURELY You Can See This is Wrong?"" Neil deGrasse Tyson on Elon Musk, Mars, Trans Sports & More",Piers Morgan Uncensored,2024-12-06T19:00:28Z,1544065,Elon Musk,1
KyNG7rKsU5I,https://youtu.be/KyNG7rKsU5I,"""WHY Are We Doing Netanyahu’s Bidding?"" Jeffrey Sachs On Syria, Assad & Putin",Piers Morgan Uncensored,2024-12-03T20:00:12Z,1070615,Benjamin Netanyahu,1
nLt13WTzB0g,https://youtu.be/nLt13WTzB0g,“Wicked Is The Ninth Circle of HELL!” Liberals TRIGGERED | Plus Bizarre Woke Jaguar Ad,Piers Morgan Uncensored,2024-11-29T19:00:28Z,981303,Ed Sheeran,1
u37WJn65oIE,https://youtu.be/u37WJn65oIE,“SHAME On You!” ICC Arrest Warrants Debate With Alan Dershowtiz & Francesca Albanese,Piers Morgan Uncensored,2024-11-26T19:00:37Z,1214807,Benjamin Netanyahu,1
Sh6_LwDS_1A,https://youtu.be/Sh6_LwDS_1A,“It's NOT The New Normal!” Nancy Mace Fights Back | With Kari Lake & Brian Tyler Cohen,Piers Morgan Uncensored,2024-11-25T21:00:10Z,994542,Donald Trump,1
c_rhcGUTs8E,https://youtu.be/c_rhcGUTs8E,"""Go to HELL - You’re Not Stopping Me!” Jordan Peterson On Trump, Putin & More",Piers Morgan Uncensored,2024-11-22T19:00:23Z,4333642,Jordan Peterson,1
n4BJxyNQLOI,https://youtu.be/n4BJxyNQLOI,"""I'm Obnoxious? You Are A RACIST!” Election Special Feat. Sarah Palin & Destiny",Piers Morgan Uncensored,2024-10-28T21:15:32Z,1453503,Donald Trump,1
XakA50Dp1XM,https://youtu.be/XakA50Dp1XM,'They DO Not Like Us Talking About Them' MORE Names to Come Out in Diddy Scandal,Piers Morgan Uncensored,2024-10-25T19:00:15Z,1007043,Johnny Depp,1
e7pgXv_TmWc,https://youtu.be/e7pgXv_TmWc,“Diddy Has Tapes on EVERYONE!” Candace Owens vs Marc Lamont Hill,Piers Morgan Uncensored,2024-10-17T19:00:31Z,4097578,Kamala Harris,1
