name,date,value,season,scaled_value,pct_change,vol,dvol,thr,vol_jump
Aaron Rodgers,2023-08-27 00:00:00+00:00,2,1,2.0,0.9999990000010001,0.26732344349426584,0.26732344349426584,0.06068511283687594,True
Aaron Rodgers,2023-08-29 00:00:00+00:00,2,1,2.0,0.9999990000010001,0.4009331396871361,0.09301521928821305,0.06068511283687594,True
Aaron Rodgers,2023-09-10 00:00:00+00:00,3,1,3.0,1.9999980000020001,0.633349463729097,0.20109230414315676,0.06068511283687594,True
Aaron Rodgers,2023-09-12 00:00:00+00:00,100,1,100.0,23.9999940000015,6.401277679751022,5.794386270150091,0.06068511283687594,True
Aaron Rodgers,2023-09-26 00:00:00+00:00,1,1,1.0,0.0,0.5034977614364536,5.972562013794376,0.06068511283687594,True
Aaron Rodgers,2023-10-02 00:00:00+00:00,51,2,3.642857142857143,1.6842092853194741,0.6247555012009395,0.13246436279695079,0.06068511283687594,True
Aaron Rodgers,2023-10-15 00:00:00+00:00,23,2,1.6428571428571428,1.5555531358062333,0.6778505243113976,0.08673914626760049,0.06068511283687594,True
Aaron Rodgers,2023-10-16 00:00:00+00:00,20,2,1.4285714285714284,-0.130434703213659,0.5187678630557141,0.1590826612556835,0.06068511283687594,True
Aaron Rodgers,2023-10-29 00:00:00+00:00,22,2,1.5714285714285714,2.1428528571514285,0.6541764174316614,0.13596312762497065,0.06068511283687594,True
Aaron Rodgers,2023-11-07 00:00:00+00:00,31,2,2.214285714285714,1.3846138934927301,0.7195361088310284,0.08424753393506146,0.06068511283687594,True
Aaron Rodgers,2023-11-12 00:00:00+00:00,14,2,1.0,0.5555546913593691,0.49907238011894817,0.2433810055794311,0.06068511283687594,True
Aaron Rodgers,2023-11-21 00:00:00+00:00,11,2,0.7857142857142857,-0.21428550000021432,0.49421426734756363,0.11249773266750102,0.06068511283687594,True
Aaron Rodgers,2023-11-23 00:00:00+00:00,18,2,1.2857142857142856,1.249997812503828,0.5571663801779835,0.07402190503150696,0.06068511283687594,True
Aaron Rodgers,2023-11-29 00:00:00+00:00,29,2,2.071428571428571,1.899997340003724,0.6919739844381826,0.18654519961065597,0.06068511283687594,True
Aaron Rodgers,2023-12-07 00:00:00+00:00,8,2,0.5714285714285714,-0.33333294444489814,0.6167117462410224,0.06412688341068995,0.06068511283687594,True
Aaron Rodgers,2023-12-13 00:00:00+00:00,7,2,0.5,-0.5333328355560202,0.41943423829730203,0.21903681842642847,0.06068511283687594,True
Aaron Rodgers,2023-12-17 00:00:00+00:00,28,2,2.0,2.4999956250076565,0.7647920447008962,0.3688298096354987,0.06068511283687594,True
Aaron Rodgers,2023-12-29 00:00:00+00:00,29,2,2.071428571428571,1.899997340003724,0.8919318852299414,0.12594935788195982,0.06068511283687594,True
Aaron Rodgers,2023-12-31 00:00:00+00:00,11,2,0.7857142857142857,0.09999986000019612,0.6634148639250879,0.26435329204310076,0.06068511283687594,True
Aaron Rodgers,2024-01-03 00:00:00+00:00,100,2,7.142857142857142,8.99998740001764,2.46331346642141,1.796420960357119,0.06068511283687594,True
Aaron Rodgers,2024-01-17 00:00:00+00:00,9,2,0.6428571428571428,-0.39999962666701516,0.5058059236300443,1.957620080501221,0.06068511283687594,True
Aaron Rodgers,2024-01-21 00:00:00+00:00,37,2,2.642857142857143,1.312498851563505,0.5779944273115867,0.10370979151496534,0.06068511283687594,True
Aaron Rodgers,2024-02-04 00:00:00+00:00,7,2,0.5,0.1666662777786854,0.29257235540570004,0.17631080158547868,0.06068511283687594,True
Aaron Rodgers,2024-03-12 00:00:00+00:00,23,2,1.6428571428571428,2.285709714294857,0.6379091610318441,0.39311412607455193,0.06068511283687594,True
Aaron Rodgers,2024-03-26 00:00:00+00:00,5,2,0.3571428571428571,-0.16666627777868515,0.41847924844518697,0.32809731594788155,0.06068511283687594,True
Aaron Rodgers,2024-03-27 00:00:00+00:00,5,2,0.3571428571428571,0.0,0.21274173241111877,0.2057375160340682,0.06068511283687594,True
Aaron Rodgers,2024-04-26 00:00:00+00:00,12,2,0.8571428571428571,1.3999960800109763,0.4539882408708345,0.17916442825099277,0.06068511283687594,True
Aaron Rodgers,2024-05-10 00:00:00+00:00,3,2,0.2142857142857142,0.0,0.20964744458070106,0.23698701116336762,0.06068511283687594,True
Aaron Rodgers,2024-05-14 00:00:00+00:00,8,2,0.5714285714285714,0.99999650001225,0.3400273952176429,0.10228260609961404,0.06068511283687594,True
Aaron Rodgers,2024-05-28 00:00:00+00:00,4,2,0.2857142857142857,0.0,0.2880388903936658,0.1074214812695704,0.06068511283687594,True
Aaron Rodgers,2024-05-30 00:00:00+00:00,7,2,0.5,0.7499973750091876,0.32638130604371485,0.07866198650629547,0.06068511283687594,True
Aaron Rodgers,2024-06-02 00:00:00+00:00,12,2,0.8571428571428571,1.3999960800109763,0.47653827387505626,0.16357173358656785,0.06068511283687594,True
Aaron Rodgers,2024-06-11 00:00:00+00:00,9,2,0.6428571428571428,1.999990666710223,0.7009863039188465,0.23185244801290172,0.06068511283687594,True
Aaron Rodgers,2024-06-16 00:00:00+00:00,6,2,0.4285714285714285,0.0,0.6409189009781349,0.09235345266114525,0.06068511283687594,True
Aaron Rodgers,2024-06-24 00:00:00+00:00,3,3,0.4285714285714285,-0.24999956250076572,0.33765301107684503,0.28142624220735163,0.06068511283687594,True
Aaron Rodgers,2024-06-25 00:00:00+00:00,3,3,0.4285714285714285,0.0,0.2262467173271271,0.11140629374971794,0.06068511283687594,True
Aaron Rodgers,2024-09-07 00:00:00+00:00,19,3,2.714285714285714,0.8999993700004411,0.315357299747291,0.08977357703857605,0.06068511283687594,True
Aaron Rodgers,2024-09-10 00:00:00+00:00,100,3,14.285714285714285,2.448275271105969,0.6923694588824858,0.3280875867661695,0.06068511283687594,True
Aaron Rodgers,2024-09-11 00:00:00+00:00,10,3,1.4285714285714284,-0.8999999370000045,0.7669179982790407,0.07454853939655492,0.06068511283687594,True
Aaron Rodgers,2024-09-15 00:00:00+00:00,17,3,2.4285714285714284,2.399996640004704,0.9779443808900257,0.1799820833343304,0.06068511283687594,True
Aaron Rodgers,2024-09-20 00:00:00+00:00,83,3,11.857142857142856,4.928568964286946,1.5818577900720396,0.5585044433612734,0.06068511283687594,True
Aaron Rodgers,2024-09-24 00:00:00+00:00,6,3,0.8571428571428571,-0.14285700000014293,1.5607041910030826,0.08898150472680233,0.06068511283687594,True
Aaron Rodgers,2024-09-29 00:00:00+00:00,21,3,3.0,4.249992562513016,1.7631642411669308,0.24590298318086523,0.06068511283687594,True
Aaron Rodgers,2024-10-04 00:00:00+00:00,6,3,0.8571428571428571,0.1999997200003921,1.222810717330182,0.5537505730990808,0.06068511283687594,True
Aaron Rodgers,2024-10-06 00:00:00+00:00,43,3,6.142857142857142,6.166659472230616,1.9908543550778532,0.7991414895896618,0.06068511283687594,True
Aaron Rodgers,2024-10-13 00:00:00+00:00,8,3,1.1428571428571428,0.9999982500030624,1.728953485118241,0.2911897846035598,0.06068511283687594,True
Aaron Rodgers,2024-10-15 00:00:00+00:00,63,3,9.0,2.499999027778156,1.7936042343877303,0.06467135697690107,0.06068511283687594,True
Aaron Rodgers,2024-10-20 00:00:00+00:00,13,3,1.857142857142857,1.599997760003136,0.9760379126184819,0.869337576903418,0.06068511283687594,True
Aaron Rodgers,2024-10-21 00:00:00+00:00,45,3,6.428571428571428,2.4615371360953886,1.105978876368786,0.12994096375030395,0.06068511283687594,True
Aaron Rodgers,2024-10-27 00:00:00+00:00,17,3,2.4285714285714284,2.399996640004704,1.2431915596582295,0.11019995017821649,0.06068511283687594,True
Aaron Rodgers,2024-10-29 00:00:00+00:00,9,3,1.2857142857142856,-0.39999981333342044,1.0993757235894608,0.13696094175983853,0.06068511283687594,True
Aaron Rodgers,2024-11-04 00:00:00+00:00,5,3,0.7142857142857142,-0.16666647222244912,0.8935285583366442,0.18884525019710174,0.06068511283687594,True
Aaron Rodgers,2024-11-10 00:00:00+00:00,11,3,1.5714285714285714,4.499984250055125,1.335874363611705,0.4681524216627586,0.06068511283687594,True
Aaron Rodgers,2024-11-17 00:00:00+00:00,11,3,1.5714285714285714,4.499984250055125,1.715587406823042,0.44194843272054185,0.06068511283687594,True
Aaron Rodgers,2024-11-24 00:00:00+00:00,17,3,2.4285714285714284,0.888888197531402,1.2691662933972552,0.4250861365405938,0.06068511283687594,True
Aaron Rodgers,2024-12-01 00:00:00+00:00,15,3,2.142857142857143,1.9999972000039201,0.6529152153591464,0.6065262622031027,0.06068511283687594,True
Aaron Rodgers,2024-12-08 00:00:00+00:00,15,3,2.142857142857143,1.4999982500020415,0.7344957417021639,0.07228732170449004,0.06068511283687594,True
Aaron Rodgers,2024-12-15 00:00:00+00:00,12,3,1.7142857142857142,1.399998040002744,0.6223356139002113,0.10724958113168714,0.06068511283687594,True
Aaron Rodgers,2024-12-22 00:00:00+00:00,30,3,4.285714285714286,0.4999998250000614,0.518616933986214,0.10971400758279437,0.06068511283687594,True
Aaron Rodgers,2024-12-29 00:00:00+00:00,48,3,6.857142857142857,2.4285702142863212,0.7205277857494394,0.22337981618302838,0.06068511283687594,True
Aaron Rodgers,2025-01-05 00:00:00+00:00,31,3,4.428571428571428,2.4444425432113555,0.9597207300284891,0.23726601088796984,0.06068511283687594,True
Aaron Rodgers,2025-01-12 00:00:00+00:00,13,3,1.857142857142857,0.6249994531254786,0.7611497736637147,0.22102687584364622,0.06068511283687594,True
Aaron Rodgers,2025-01-19 00:00:00+00:00,8,3,1.1428571428571428,0.33333294444489814,0.3389473577593703,0.4025515636543298,0.06068511283687594,True
Aaron Rodgers,2025-02-09 00:00:00+00:00,26,3,3.714285714285714,5.499990375016843,1.4851393776767068,1.3049299298870018,0.06068511283687594,True
Aaron Rodgers,2025-02-23 00:00:00+00:00,6,3,0.8571428571428571,0.0,0.39006472324592706,1.1411026612500603,0.06068511283687594,True
Aaron Rodgers,2025-02-27 00:00:00+00:00,5,3,0.7142857142857142,-0.16666647222244912,0.15880234567681842,0.19198541627338492,0.06068511283687594,True
Aaron Rodgers,2025-03-10 00:00:00+00:00,46,3,6.571428571428571,4.111107913582734,1.0984431212615045,0.9430672258977147,0.06068511283687594,True
Aaron Rodgers,2025-03-23 00:00:00+00:00,60,4,2.1865889212827985,-0.15492951758780343,0.13613994630291185,0.9864519917181394,0.06068511283687594,True
Aaron Rodgers,2025-04-01 00:00:00+00:00,98,4,3.5714285714285707,1.0416660711808958,0.33824752547410736,0.16076304411271733,0.06068511283687594,True
Aaron Rodgers,2025-04-15 00:00:00+00:00,35,4,1.2755102040816324,0.12903214385025705,0.18927521898296432,0.15853236864818096,0.06068511283687594,True
Aaron Rodgers,2025-04-17 00:00:00+00:00,66,4,2.405247813411078,1.749997999168954,0.5120743824789118,0.32413347142344295,0.06068511283687594,True
Aaron Rodgers,2025-04-25 00:00:00+00:00,78,4,2.842565597667638,1.689653573651929,0.683558153075677,0.1511715624168981,0.06068511283687594,True
Aaron Rodgers,2025-05-01 00:00:00+00:00,31,4,1.129737609329446,-0.031249973203147714,0.5154025898886032,0.17489380805889732,0.06068511283687594,True
Aaron Rodgers,2025-05-09 00:00:00+00:00,25,4,0.911078717201166,-0.2647056687198958,0.20682670654639668,0.2966347114504978,0.06068511283687594,True
Aaron Rodgers,2025-05-13 00:00:00+00:00,50,4,1.822157434402332,0.7241372458508264,0.2768042808754576,0.07665913201345148,0.06068511283687594,True
Aaron Rodgers,2025-05-27 00:00:00+00:00,42,4,1.5306122448979589,0.049999965700023394,0.17071179604809822,0.08743835810166356,0.06068511283687594,True
Akhilesh Yadav,2023-01-22 00:00:00+00:00,6,1,6.0,0.199999960000008,0.2584479724893433,0.09251687841594153,0.05280961421163011,True
Akhilesh Yadav,2023-02-03 00:00:00+00:00,9,1,9.0,0.799999840000032,0.28801700113037376,0.08969234497700473,0.05280961421163011,True
Akhilesh Yadav,2023-02-17 00:00:00+00:00,5,1,5.0,0.0,0.17482283286383782,0.10751920144256938,0.05280961421163011,True
Akhilesh Yadav,2023-02-25 00:00:00+00:00,11,1,11.0,0.8333331944444675,0.26318695699467937,0.11866977200680218,0.05280961421163011,True
Akhilesh Yadav,2023-03-11 00:00:00+00:00,8,1,8.0,0.1428571224489825,0.20611045221157176,0.097106559459465,0.05280961421163011,True
Akhilesh Yadav,2023-03-17 00:00:00+00:00,8,1,8.0,0.599999880000024,0.25652090096359587,0.05479682746887701,0.05280961421163011,True
Akhilesh Yadav,2023-03-31 00:00:00+00:00,6,1,6.0,-0.1428571224489825,0.1345837390646575,0.07169456494364543,0.05280961421163011,True
Akhilesh Yadav,2023-04-13 00:00:00+00:00,15,1,15.0,2.749999312500172,0.7675183989604409,0.5663025284679758,0.05280961421163011,True
Akhilesh Yadav,2023-04-27 00:00:00+00:00,7,1,7.0,0.0,0.33928340959573383,0.4720394790648013,0.05280961421163011,True
Akhilesh Yadav,2023-04-29 00:00:00+00:00,7,1,7.0,0.0,0.17022842355420686,0.16073805095211047,0.05280961421163011,True
Akhilesh Yadav,2023-05-01 00:00:00+00:00,9,1,9.0,0.0,0.10525266488455234,0.07306952493976637,0.05280961421163011,True
Akhilesh Yadav,2023-05-08 00:00:00+00:00,14,1,14.0,0.7499999062500118,0.2530346153975569,0.09078268011977758,0.05280961421163011,True
Akhilesh Yadav,2023-05-22 00:00:00+00:00,6,1,6.0,0.0,0.19127911926355828,0.0942475710014869,0.05280961421163011,True
Akhilesh Yadav,2023-06-30 00:00:00+00:00,20,1,20.0,1.4999998125000236,0.42937836293440035,0.24157931208865152,0.05280961421163011,True
Akhilesh Yadav,2023-07-01 00:00:00+00:00,100,1,100.0,3.9999998000000097,1.1155254720329149,0.6861471090985145,0.05280961421163011,True
Akhilesh Yadav,2023-07-15 00:00:00+00:00,6,1,6.0,0.0,0.32934326935545516,0.8128956191043726,0.05280961421163011,True
Akhilesh Yadav,2023-07-16 00:00:00+00:00,6,1,6.0,0.0,0.23746086064648614,0.09188240870896902,0.05280961421163011,True
Akhilesh Yadav,2023-08-20 00:00:00+00:00,12,1,12.0,0.7142856122449125,0.2392924806796743,0.08712858400655324,0.05280961421163011,True
Akhilesh Yadav,2023-09-03 00:00:00+00:00,6,1,6.0,0.0,0.22930357986700592,0.07355579457177039,0.05280961421163011,True
Akhilesh Yadav,2023-09-22 00:00:00+00:00,5,1,5.0,0.0,0.19905998893836993,0.05904578265567054,0.05280961421163011,True
Akhilesh Yadav,2023-09-30 00:00:00+00:00,2,2,10.0,0.99999980000004,0.32003383336200814,0.14353993237632248,0.05280961421163011,True
Akhilesh Yadav,2023-10-05 00:00:00+00:00,2,2,10.0,0.99999980000004,0.4265700498510065,0.08356836797884948,0.05280961421163011,True
Akhilesh Yadav,2023-10-07 00:00:00+00:00,2,2,10.0,0.99999980000004,0.5017246518061276,0.053696009441204284,0.05280961421163011,True
Akhilesh Yadav,2023-10-21 00:00:00+00:00,2,2,10.0,0.0,0.4610930140357916,0.0596898618302486,0.05280961421163011,True
Akhilesh Yadav,2023-10-25 00:00:00+00:00,1,2,5.0,0.0,0.3781662660742099,0.08292674796158173,0.05280961421163011,True
Akhilesh Yadav,2023-10-29 00:00:00+00:00,2,2,10.0,0.99999980000004,0.4610930140357916,0.08292674796158173,0.05280961421163011,True
Akhilesh Yadav,2023-11-02 00:00:00+00:00,1,2,5.0,0.0,0.3396830536295366,0.09253578085033493,0.05280961421163011,True
Akhilesh Yadav,2023-11-09 00:00:00+00:00,2,2,10.0,0.99999980000004,0.4008917885152022,0.09302788028784947,0.05280961421163011,True
Akhilesh Yadav,2023-11-12 00:00:00+00:00,1,2,5.0,0.0,0.3396830536295366,0.09253578085033493,0.05280961421163011,True
Akhilesh Yadav,2023-11-23 00:00:00+00:00,1,2,5.0,0.0,0.13363060759314915,0.17423330063420356,0.05280961421163011,True
Akhilesh Yadav,2023-11-24 00:00:00+00:00,1,2,5.0,0.0,0.0,0.13363060759314915,0.05280961421163011,True
Akhilesh Yadav,2023-12-03 00:00:00+00:00,2,2,10.0,0.99999980000004,0.26726118846018554,0.26726118846018554,0.05280961421163011,True
Akhilesh Yadav,2023-12-09 00:00:00+00:00,2,2,10.0,0.99999980000004,0.4008917885152022,0.09302788028784947,0.05280961421163011,True
Akhilesh Yadav,2023-12-11 00:00:00+00:00,2,2,10.0,0.99999980000004,0.49724506859473494,0.06502623411486341,0.05280961421163011,True
Akhilesh Yadav,2023-12-17 00:00:00+00:00,1,2,5.0,0.0,0.45843730592258447,0.06701374286346151,0.05280961421163011,True
Akhilesh Yadav,2023-12-23 00:00:00+00:00,1,2,5.0,0.0,0.3396830536295366,0.09253578085033493,0.05280961421163011,True
Akhilesh Yadav,2023-12-29 00:00:00+00:00,2,2,10.0,0.99999980000004,0.40089178851520213,0.09302788028784942,0.05280961421163011,True
Akhilesh Yadav,2024-01-06 00:00:00+00:00,2,2,10.0,0.99999980000004,0.4972450685947349,0.06502623411486336,0.05280961421163011,True
Akhilesh Yadav,2024-01-08 00:00:00+00:00,2,2,10.0,0.0,0.4322188344798715,0.06502623411486336,0.05280961421163011,True
Akhilesh Yadav,2024-01-12 00:00:00+00:00,2,2,10.0,0.0,0.30786390822735266,0.09302788028784947,0.05280961421163011,True
Akhilesh Yadav,2024-01-20 00:00:00+00:00,2,2,10.0,0.0,0.0,0.26726118846018543,0.05280961421163011,True
Akhilesh Yadav,2024-01-22 00:00:00+00:00,4,2,20.0,0.99999990000001,0.2672612151863017,0.2672612151863017,0.05280961421163011,True
Akhilesh Yadav,2024-01-27 00:00:00+00:00,5,2,25.0,1.4999998500000151,0.49724511086056083,0.18938117519316716,0.05280961421163011,True
Akhilesh Yadav,2024-01-29 00:00:00+00:00,2,2,10.0,-0.7499999812500006,0.5669103200827733,0.057223972653248745,0.05280961421163011,True
Akhilesh Yadav,2024-02-05 00:00:00+00:00,2,2,10.0,0.0,0.5092145037690584,0.0576958163137149,0.05280961421163011,True
Akhilesh Yadav,2024-02-10 00:00:00+00:00,2,2,10.0,0.0,0.26615391731179094,0.21760706559573767,0.05280961421163011,True
Akhilesh Yadav,2024-02-11 00:00:00+00:00,2,2,10.0,0.0,0.20044592642316847,0.06570799088862248,0.05280961421163011,True
Akhilesh Yadav,2024-02-12 00:00:00+00:00,2,2,10.0,0.0,0.0,0.20044592642316847,0.05280961421163011,True
Akhilesh Yadav,2024-02-16 00:00:00+00:00,1,2,5.0,-0.499999950000005,0.1336306075931489,0.1336306075931489,0.05280961421163011,True
Akhilesh Yadav,2024-02-17 00:00:00+00:00,2,2,10.0,0.99999980000004,0.3078639082273526,0.1742333006342037,0.05280961421163011,True
Akhilesh Yadav,2024-03-02 00:00:00+00:00,2,2,10.0,-0.3333333111111126,0.3483893397589017,0.0626996492751341,0.05280961421163011,True
Akhilesh Yadav,2024-03-13 00:00:00+00:00,2,2,10.0,0.99999980000004,0.3704701437466608,0.11154817302710779,0.05280961421163011,True
Akhilesh Yadav,2024-03-16 00:00:00+00:00,2,2,10.0,0.99999980000004,0.4610930140357915,0.07179013480604934,0.05280961421163011,True
Akhilesh Yadav,2024-03-27 00:00:00+00:00,2,2,10.0,0.0,0.34855355856868314,0.08225048289429898,0.05280961421163011,True
Akhilesh Yadav,2024-03-30 00:00:00+00:00,2,2,10.0,-0.3333333111111126,0.23440359463337107,0.09524633203958083,0.05280961421163011,True
Akhilesh Yadav,2024-04-25 00:00:00+00:00,6,2,30.0,0.9999999333333378,0.3296499540820435,0.11854207572494216,0.05280961421163011,True
Akhilesh Yadav,2024-05-09 00:00:00+00:00,6,2,30.0,0.0,0.2724896376153095,0.10265581468938101,0.05280961421163011,True
Akhilesh Yadav,2024-05-16 00:00:00+00:00,7,2,35.0,0.16666666111111128,0.15135761349060325,0.07426361113483163,0.05280961421163011,True
Akhilesh Yadav,2024-06-04 00:00:00+00:00,100,2,500.0,11.499999712500008,3.071573134215881,2.8934250861846382,0.05280961421163011,True
Akhilesh Yadav,2024-06-18 00:00:00+00:00,3,2,15.0,-0.2499999875000006,0.1664317782112104,2.9653040530462125,0.05280961421163011,True
Akhilesh Yadav,2024-06-21 00:00:00+00:00,3,2,15.0,0.499999950000005,0.23341515922379963,0.06485470713689329,0.05280961421163011,True
Akhilesh Yadav,2024-06-25 00:00:00+00:00,35,3,30.88235294117647,0.7499999575000023,0.3084465129275029,0.08402932022599108,0.05280961421163011,True
Akhilesh Yadav,2024-07-01 00:00:00+00:00,87,3,76.76470588235294,1.2894736457525404,0.4448533013160668,0.11767591463137866,0.05280961421163011,True
Akhilesh Yadav,2024-07-13 00:00:00+00:00,41,3,36.17647058823529,1.1578946677747035,0.5640542934006337,0.07502147743728566,0.05280961421163011,True
Akhilesh Yadav,2024-07-15 00:00:00+00:00,23,3,20.294117647058822,-0.3947368303324104,0.4575903617255249,0.10160853746568377,0.05280961421163011,True
Akhilesh Yadav,2024-07-27 00:00:00+00:00,16,3,14.117647058823527,-0.11111110411522704,0.38116436568657824,0.1077227846374697,0.05280961421163011,True
Akhilesh Yadav,2024-08-07 00:00:00+00:00,9,3,7.9411764705882355,0.0,0.2662161335638322,0.0977029853657222,0.05280961421163011,True
Akhilesh Yadav,2024-08-08 00:00:00+00:00,16,3,14.117647058823527,0.7777776798354029,0.3417036093932085,0.07548747582937626,0.05280961421163011,True
Akhilesh Yadav,2024-08-22 00:00:00+00:00,12,3,10.588235294117649,0.199999977333336,0.30938275047049085,0.0579129047920367,0.05280961421163011,True
Akhilesh Yadav,2024-10-11 00:00:00+00:00,100,3,88.23529411764706,11.499998370833564,3.074831544365621,2.8927728568660807,0.05280961421163011,True
Akhilesh Yadav,2024-10-25 00:00:00+00:00,30,3,26.47058823529412,3.2857137537415833,0.9468554864392312,2.168197084696838,0.05280961421163011,True
Akhilesh Yadav,2024-11-08 00:00:00+00:00,7,3,6.1764705882352935,0.0,0.2761856526313711,0.656427389822912,0.05280961421163011,True
Akhilesh Yadav,2024-11-09 00:00:00+00:00,7,3,6.1764705882352935,0.0,0.19221039517626815,0.08397525745510298,0.05280961421163011,True
Akhilesh Yadav,2024-11-23 00:00:00+00:00,16,3,14.117647058823527,1.6666663518519107,0.4900924725823712,0.2793925967440195,0.05280961421163011,True
